Age_of_Farmer,Annual_Income,Land_Size_Acres,Land_Location,Soil_Quality,Irrigation_Facility,Credit_Score,Existing_Loans,Requested_Loan_Amount,Loan_Purpose,Loan_Type,Land_Ownership,Loan_History,Approved_Loan_Amount
61,246612.0,1.28,Far,8,canal,670,0,51200.0,Equipment_Purchase,Short_Term,Owned,Repeat,46080.0
56,466188.0,2.67,Near_Village,7,canal,740,1,160200.0,Borewell_Installation,Short_Term,Owned,Repeat,148505.4
46,401867.0,2.42,Far,6,canal,740,0,96800.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,82764.0
65,780198.0,6.06,Near_Village,10,rainfed,790,0,363600.0,Crop_Cultivation,Long_Term,Owned,First_Time,310878.0
58,303980.0,1.41,Far,8,rainfed,590,1,56400.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
64,754562.0,5.38,Near_City,10,drip,540,3,430400.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
57,970304.0,6.95,Near_Village,6,canal,620,3,417000.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
33,867236.0,6.53,Near_Village,9,drip,750,2,391800.0,Irrigation_Setup,Short_Term,Owned,Repeat,363198.6
47,687209.0,4.59,Near_Village,9,canal,540,3,275400.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
41,154162.0,0.71,Far,5,canal,550,2,28400.0,Equipment_Purchase,Long_Term,Owned,Repeat,0.0
51,475567.0,3.12,Far,9,drip,710,1,124800.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
50,590043.0,4.15,Far,6,canal,590,2,166000.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
62,611365.0,4.2,Near_Village,7,borewell,790,1,252000.0,Equipment_Purchase,Long_Term,Owned,Repeat,238140.0
52,327297.0,2.18,Near_City,10,drip,770,0,174400.0,Crop_Cultivation,Short_Term,Owned,Repeat,164808.0
51,565675.0,3.61,Near_City,9,rainfed,770,1,288800.0,Irrigation_Setup,Short_Term,Owned,Repeat,272916.0
36,926770.0,6.94,Near_Village,7,borewell,770,1,416400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,356022.0
41,960354.0,7.53,Near_Village,5,borewell,770,1,451800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,386289.0
39,177246.0,0.82,Far,8,drip,550,2,32800.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
29,505972.0,3.05,Near_Village,10,rainfed,400,3,183000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
31,828075.0,6.32,Near_Village,9,rainfed,650,3,379200.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
62,577395.0,3.61,Near_Village,9,drip,710,0,216600.0,Irrigation_Setup,Long_Term,Owned,First_Time,185193.0
33,299268.0,1.71,Near_Village,9,borewell,750,0,102600.0,Crop_Cultivation,Short_Term,Owned,Repeat,95110.2
30,979093.0,7.23,Near_Village,5,rainfed,770,1,433800.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,370899.0
29,663731.0,4.95,Near_Village,7,canal,630,2,297000.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
47,339275.0,2.01,Near_Village,5,borewell,770,0,120600.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,113967.0
55,739000.0,5.69,Near_City,10,drip,570,3,455200.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
33,305269.0,1.89,Near_City,6,rainfed,610,0,151200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
37,813914.0,6.02,Far,7,borewell,570,3,240800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
33,1034555.0,7.69,Far,6,drip,850,0,307600.0,Borewell_Installation,Short_Term,Owned,Repeat,290682.0
41,232996.0,1.44,Far,10,borewell,620,0,57600.0,Irrigation_Setup,Short_Term,Owned,First_Time,49248.0
32,214329.0,0.73,Far,7,drip,700,0,29200.0,Equipment_Purchase,Short_Term,Owned,Repeat,27068.4
46,882798.0,6.71,Near_Village,9,drip,750,2,402600.0,Crop_Cultivation,Short_Term,Owned,Repeat,373210.2
65,301310.0,1.86,Near_Village,10,rainfed,670,1,111600.0,Borewell_Installation,Short_Term,Owned,Repeat,100440.0
42,648412.0,4.47,Far,5,drip,560,3,178800.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
50,424137.0,2.86,Near_City,9,canal,710,1,228800.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
29,269990.0,1.75,Far,7,canal,530,1,70000.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
50,169181.0,0.76,Far,7,drip,620,0,30400.0,Borewell_Installation,Short_Term,Owned,First_Time,25992.0
42,801970.0,5.59,Far,9,canal,590,3,223600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
44,414849.0,2.76,Near_Village,5,canal,740,0,165600.0,Equipment_Purchase,Long_Term,Owned,First_Time,141588.0
28,578913.0,4.1,Near_City,6,borewell,680,1,328000.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
50,240462.0,1.36,Near_City,6,canal,410,2,108800.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
53,346155.0,1.8,Near_City,8,drip,620,1,144000.0,Crop_Cultivation,Long_Term,Owned,First_Time,123120.0
38,438914.0,2.41,Far,8,rainfed,490,3,96400.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
65,692387.0,4.87,Near_City,9,rainfed,700,0,389600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
40,715714.0,5.17,Near_Village,9,canal,760,0,310200.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
31,788335.0,5.64,Near_Village,8,rainfed,670,2,338400.0,Irrigation_Setup,Long_Term,Owned,First_Time,289332.0
50,990326.0,7.44,Far,8,rainfed,790,1,297600.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
51,930004.0,7.01,Near_Village,5,canal,570,3,420600.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
41,473198.0,3.39,Near_City,6,canal,590,2,271200.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
33,222909.0,1.05,Far,10,canal,620,0,42000.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,35910.0
40,254441.0,0.92,Far,9,rainfed,620,1,36800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,31464.0
44,972043.0,7.08,Near_Village,8,drip,570,3,424800.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
35,493757.0,3.34,Near_Village,8,canal,680,0,200400.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
43,643895.0,4.85,Near_Village,6,canal,640,2,291000.0,Borewell_Installation,Short_Term,Owned,First_Time,248805.0
46,985365.0,7.37,Near_City,5,rainfed,790,1,589600.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
52,660794.0,4.86,Near_Village,5,drip,580,2,291600.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
65,211664.0,1.15,Far,6,rainfed,610,0,46000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
26,951977.0,7.17,Near_Village,7,canal,760,1,430200.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
25,309831.0,1.66,Far,7,canal,430,2,66400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
35,310648.0,1.62,Far,9,canal,640,1,64800.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
62,681440.0,4.46,Near_City,5,drip,630,2,356800.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
37,169412.0,0.74,Near_City,10,rainfed,450,3,59200.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
53,149613.0,0.63,Far,6,drip,510,1,25200.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
64,440560.0,2.7,Near_City,8,rainfed,540,3,216000.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
48,705313.0,4.89,Near_Village,9,borewell,660,2,293400.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
43,755547.0,5.25,Near_Village,5,canal,840,0,315000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
47,954822.0,6.85,Near_City,7,drip,850,1,548000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,517860.0
27,705314.0,5.21,Near_Village,9,canal,730,0,312600.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
25,878904.0,6.36,Far,9,canal,730,0,254400.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
44,271490.0,1.54,Near_Village,8,drip,750,0,92400.0,Irrigation_Setup,Long_Term,Owned,Repeat,85654.8
49,835268.0,6.22,Near_Village,9,canal,650,3,373200.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
40,508325.0,3.48,Far,10,borewell,430,3,139200.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
29,1008436.0,7.29,Near_City,8,drip,560,3,583200.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
40,377696.0,2.55,Far,6,rainfed,690,0,102000.0,Crop_Cultivation,Short_Term,Owned,First_Time,87210.0
60,593363.0,4.43,Far,5,canal,710,0,177200.0,Equipment_Purchase,Short_Term,Owned,First_Time,151506.0
27,910535.0,6.55,Far,8,canal,660,2,262000.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
52,238620.0,1.22,Far,7,rainfed,700,0,48800.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,45237.6
59,317016.0,1.66,Near_Village,10,borewell,720,0,99600.0,Irrigation_Setup,Short_Term,Owned,Repeat,92329.2
48,601916.0,3.86,Far,6,drip,580,2,154400.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
44,777996.0,5.59,Near_City,6,drip,840,0,447200.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
63,767193.0,5.19,Near_City,8,rainfed,540,3,415200.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
58,723422.0,5.36,Near_City,9,drip,760,1,428800.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
62,524142.0,3.8,Near_Village,5,rainfed,650,0,228000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
60,463395.0,2.77,Near_City,6,drip,680,1,221600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
43,219140.0,1.32,Far,7,drip,640,0,52800.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
47,410782.0,2.26,Near_Village,10,rainfed,740,0,135600.0,Irrigation_Setup,Short_Term,Owned,First_Time,115938.0
25,1068580.0,7.69,Near_City,5,rainfed,560,3,615200.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
60,258521.0,1.54,Near_Village,8,canal,490,2,92400.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
32,319164.0,1.46,Far,5,drip,670,0,58400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,49932.0
39,327600.0,1.75,Near_City,6,canal,560,1,140000.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
38,700284.0,4.67,Far,10,borewell,640,2,186800.0,Borewell_Installation,Short_Term,Owned,First_Time,159714.0
33,335026.0,1.82,Far,7,drip,420,3,72800.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
31,810575.0,6.25,Near_Village,6,rainfed,710,1,375000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
41,455420.0,3.09,Near_Village,7,canal,690,1,185400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,158517.0
64,1017188.0,7.39,Far,9,drip,720,2,295600.0,Equipment_Purchase,Short_Term,Owned,Repeat,274021.2
53,319139.0,2.0,Near_City,8,canal,560,2,160000.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
34,828178.0,6.01,Near_City,8,borewell,710,1,480800.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
49,575119.0,4.12,Near_Village,9,canal,510,3,247200.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
39,361597.0,2.24,Near_City,9,rainfed,630,0,179200.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
52,665305.0,4.96,Near_Village,10,drip,730,0,297600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
27,559564.0,3.96,Far,8,rainfed,710,0,158400.0,Borewell_Installation,Long_Term,Owned,First_Time,135432.0
54,413541.0,2.96,Near_City,8,rainfed,630,1,236800.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
32,544479.0,3.85,Far,7,canal,510,3,154000.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
48,302680.0,1.34,Near_Village,8,canal,460,2,80400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
50,637609.0,4.16,Near_Village,9,borewell,790,0,249600.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,213408.0
25,1083449.0,7.84,Near_City,9,rainfed,720,2,627200.0,Crop_Cultivation,Long_Term,Owned,Repeat,581414.4
26,1038120.0,7.94,Near_City,9,rainfed,820,1,635200.0,Borewell_Installation,Short_Term,Owned,Repeat,600264.0
38,276998.0,1.29,Near_City,8,rainfed,700,1,103200.0,Borewell_Installation,Long_Term,Owned,Repeat,95666.4
65,973790.0,6.94,Far,9,borewell,540,3,277600.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
36,764153.0,5.32,Near_City,8,borewell,710,1,425600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
31,705573.0,5.22,Near_Village,6,borewell,570,3,313200.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
59,228901.0,0.98,Near_Village,9,borewell,380,2,58800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
49,810327.0,5.74,Far,10,drip,670,2,229600.0,Equipment_Purchase,Long_Term,Owned,First_Time,196308.0
27,206731.0,1.29,Near_Village,10,rainfed,480,1,77400.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
31,1004962.0,7.94,Far,5,drip,670,2,317600.0,Borewell_Installation,Long_Term,Owned,First_Time,271548.0
55,976838.0,7.46,Near_City,8,canal,760,0,596800.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
29,943581.0,6.99,Far,7,rainfed,790,0,279600.0,Irrigation_Setup,Long_Term,Owned,First_Time,239058.0
48,871407.0,6.46,Near_Village,6,drip,510,3,387600.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
37,776421.0,5.77,Near_Village,8,canal,510,3,346200.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
59,1043244.0,7.66,Far,9,drip,540,3,306400.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
30,807592.0,6.22,Near_Village,6,drip,820,0,373200.0,Equipment_Purchase,Short_Term,Owned,First_Time,319086.0
26,148066.0,0.74,Far,8,rainfed,560,1,29600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
62,677853.0,4.55,Far,10,borewell,710,1,182000.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,155610.0
64,754319.0,5.56,Near_City,8,canal,660,2,444800.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
55,971938.0,7.6,Near_Village,9,drip,790,1,456000.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
54,419465.0,2.84,Near_Village,8,drip,530,2,170400.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
55,500295.0,3.72,Far,6,rainfed,430,3,148800.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
59,573949.0,4.19,Near_Village,9,borewell,710,0,251400.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,214947.0
38,445357.0,2.87,Far,9,borewell,490,3,114800.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
35,330117.0,1.78,Near_Village,10,borewell,560,1,106800.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
43,393591.0,2.68,Near_Village,10,rainfed,640,1,160800.0,Borewell_Installation,Long_Term,Owned,First_Time,137484.0
33,201024.0,0.94,Near_Village,6,rainfed,620,0,56400.0,Borewell_Installation,Short_Term,Owned,First_Time,48222.0
55,945982.0,7.36,Near_Village,10,drip,570,3,441600.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
56,326213.0,1.77,Far,7,borewell,590,1,70800.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
59,1033756.0,7.59,Near_Village,9,borewell,730,0,455400.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
43,909218.0,6.6,Near_City,9,rainfed,610,2,528000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
46,282565.0,1.18,Far,7,borewell,360,3,47200.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
41,177444.0,0.91,Near_City,5,drip,510,1,72800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
46,621581.0,4.04,Far,10,canal,740,1,161600.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,138168.0
35,940410.0,7.15,Near_City,8,rainfed,610,2,572000.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
25,549158.0,3.9,Near_Village,9,rainfed,500,2,234000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
64,473619.0,3.31,Far,8,rainfed,790,0,132400.0,Irrigation_Setup,Long_Term,Owned,Repeat,125118.0
50,516259.0,3.7,Near_Village,8,canal,680,0,222000.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
64,1059554.0,7.72,Near_City,8,drip,850,0,617600.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,583632.0
47,386133.0,2.78,Near_City,10,rainfed,710,0,222400.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
45,826193.0,6.11,Near_Village,9,canal,670,2,366600.0,Borewell_Installation,Short_Term,Owned,First_Time,313443.0
50,164822.0,0.75,Near_City,6,rainfed,640,0,60000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
51,755853.0,5.16,Far,10,borewell,610,2,206400.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
41,337437.0,2.22,Far,10,borewell,620,2,88800.0,Borewell_Installation,Short_Term,Owned,Repeat,79920.0
29,991413.0,7.1,Near_City,9,canal,560,3,568000.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
62,1052274.0,7.8,Near_City,6,drip,810,0,624000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
45,328457.0,1.96,Near_Village,9,drip,750,0,117600.0,Irrigation_Setup,Long_Term,Owned,Repeat,109015.2
61,666621.0,4.62,Far,9,drip,610,2,184800.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
57,867077.0,6.24,Near_Village,7,drip,480,3,374400.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
65,886332.0,6.46,Far,7,rainfed,640,2,258400.0,Irrigation_Setup,Long_Term,Owned,First_Time,220932.0
44,195468.0,1.12,Near_City,10,canal,410,2,89600.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
47,903460.0,6.62,Near_Village,6,drip,760,0,397200.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
62,337889.0,1.62,Near_City,9,canal,410,3,129600.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
51,187915.0,0.79,Far,8,canal,590,1,31600.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
59,337037.0,2.08,Far,6,rainfed,740,0,83200.0,Equipment_Purchase,Short_Term,Owned,Repeat,77126.4
61,754015.0,5.64,Far,10,rainfed,810,0,225600.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
41,565144.0,4.25,Near_Village,10,borewell,740,0,255000.0,Crop_Cultivation,Short_Term,Owned,First_Time,218025.0
26,328462.0,2.04,Near_City,10,drip,490,3,163200.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
44,735661.0,5.71,Far,9,borewell,790,1,228400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
34,934989.0,6.98,Far,7,rainfed,820,0,279200.0,Crop_Cultivation,Short_Term,Owned,First_Time,238716.0
48,307637.0,2.02,Near_Village,9,rainfed,710,0,121200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
49,275148.0,1.75,Near_City,9,rainfed,610,0,140000.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
53,589080.0,3.96,Near_Village,7,drip,630,1,237600.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
45,154144.0,0.57,Far,6,borewell,510,1,22800.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
63,572508.0,4.24,Near_City,5,drip,730,0,339200.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
44,294338.0,1.3,Near_Village,9,drip,500,3,78000.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
37,1015165.0,7.65,Near_City,8,drip,710,1,612000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
48,956132.0,7.41,Far,10,borewell,790,1,296400.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
45,356215.0,1.93,Near_Village,9,canal,690,0,115800.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
56,163392.0,0.94,Far,7,canal,590,0,37600.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
65,832953.0,6.21,Far,9,drip,480,3,248400.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
33,188909.0,1.0,Near_City,5,borewell,390,3,80000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
30,234828.0,0.8,Near_City,9,canal,450,3,64000.0,Equipment_Purchase,Long_Term,Owned,Repeat,0.0
46,782101.0,5.81,Far,9,drip,850,1,232400.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,219618.0
31,622836.0,3.95,Near_City,7,drip,820,1,316000.0,Borewell_Installation,Short_Term,Owned,Repeat,298620.0
27,602402.0,3.99,Near_City,8,canal,450,3,319200.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
65,985701.0,7.29,Far,10,canal,620,3,291600.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
55,162992.0,0.67,Near_Village,9,rainfed,700,0,40200.0,Irrigation_Setup,Long_Term,Owned,Repeat,37265.4
48,518354.0,3.07,Far,6,drip,670,2,122800.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,110520.0
33,413972.0,3.03,Near_Village,6,canal,690,1,181800.0,Irrigation_Setup,Short_Term,Owned,First_Time,155439.0
51,411366.0,2.42,Near_Village,7,borewell,680,0,145200.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
45,763561.0,5.71,Near_City,6,drip,840,0,456800.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
38,149588.0,0.77,Near_City,9,borewell,510,1,61600.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
58,961733.0,7.42,Near_Village,9,canal,480,3,445200.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
47,315237.0,1.89,Near_Village,8,drip,540,2,113400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
44,1029528.0,7.77,Far,6,drip,670,2,310800.0,Crop_Cultivation,Short_Term,Owned,First_Time,265734.0
51,860404.0,6.69,Near_Village,9,canal,790,1,401400.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
64,999006.0,7.71,Near_Village,6,rainfed,850,0,462600.0,Equipment_Purchase,Long_Term,Owned,Repeat,437157.0
39,745597.0,5.48,Near_Village,8,drip,710,1,328800.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
62,414595.0,2.34,Near_Village,10,rainfed,680,1,140400.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
47,301778.0,2.03,Far,8,rainfed,480,2,81200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
52,443259.0,2.9,Far,7,rainfed,430,3,116000.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
65,937171.0,7.1,Far,8,rainfed,730,0,284000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
44,724657.0,5.28,Near_City,9,rainfed,650,3,422400.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
26,434792.0,2.88,Near_City,5,canal,640,2,230400.0,Equipment_Purchase,Short_Term,Owned,Repeat,207360.0
65,609206.0,4.59,Far,9,drip,450,3,183600.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
56,241255.0,1.04,Far,8,rainfed,420,3,41600.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
38,736258.0,5.31,Near_Village,8,rainfed,610,2,318600.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
65,930744.0,7.07,Near_City,5,drip,560,3,565600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
46,873880.0,6.23,Near_Village,9,rainfed,760,0,373800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
25,777376.0,5.69,Far,6,rainfed,790,0,227600.0,Crop_Cultivation,Long_Term,Owned,First_Time,194598.0
48,725301.0,5.18,Near_City,5,rainfed,850,0,414400.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,391608.0
38,1012739.0,7.95,Near_City,8,rainfed,760,0,636000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
29,585420.0,4.44,Near_Village,10,drip,790,0,266400.0,Borewell_Installation,Long_Term,Owned,Repeat,251748.0
45,419512.0,2.76,Near_Village,7,rainfed,820,0,165600.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,156492.0
25,1017629.0,7.69,Far,9,drip,580,2,307600.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
42,757948.0,5.69,Near_Village,8,canal,650,3,341400.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
51,620731.0,4.61,Near_City,6,borewell,720,2,368800.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,341877.6
53,814922.0,6.23,Near_Village,10,canal,670,2,373800.0,Equipment_Purchase,Long_Term,Owned,First_Time,319599.0
55,1036007.0,7.85,Far,5,rainfed,760,0,314000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
36,572078.0,3.87,Near_City,10,canal,670,2,309600.0,Equipment_Purchase,Short_Term,Owned,Repeat,278640.0
34,263988.0,0.99,Near_City,9,rainfed,360,3,79200.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
56,232424.0,1.27,Far,10,canal,380,2,50800.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
